ID,year,recorded_crop,crop_id,treat,variance,seeding,harvest,harvest2,tillage,minimum_cover,total_dm_kg_ha,total_dm_kg_ha2,grain_dm_kg_ha,straw_dm_kg_ha
2715,2001,Corn,fodder_maize,4,250,157,261,0,295,0,1449,0,1449,0
2716,2001,Corn,fodder_maize,4,250,157,261,0,295,0,4403,0,4403,0
2717,2001,Corn,fodder_maize,5,250,157,261,0,295,0,10442,0,10442,0
2718,2001,Corn,fodder_maize,5,250,157,261,0,295,0,10333,0,10333,0
2719,2001,Corn,fodder_maize,5,250,157,261,0,295,0,9342,0,9342,0
2720,2001,Corn,fodder_maize,5,250,157,261,0,295,0,9023,0,9023,0
2721,2001,Corn,fodder_maize,6,250,157,261,0,295,0,7080,0,7080,0
2722,2001,Corn,fodder_maize,6,250,157,261,0,295,0,5100,0,5100,0
2723,2001,Corn,fodder_maize,6,250,157,261,0,295,0,4929,0,4929,0
2724,2001,Corn,fodder_maize,6,250,157,261,0,295,0,4415,0,4415,0
2725,2001,Corn,fodder_maize,7,250,157,261,0,295,0,11147,0,11147,0
2726,2001,Corn,fodder_maize,7,250,157,261,0,295,0,9016,0,9016,0
2727,2001,Corn,fodder_maize,7,250,157,261,0,295,0,7449,0,7449,0
2728,2001,Corn,fodder_maize,7,250,157,261,0,295,0,9637,0,9637,0
2729,2001,Corn,fodder_maize,8,250,157,261,0,295,0,7505,0,7505,0
2730,2001,Corn,fodder_maize,8,250,157,261,0,295,0,6979,0,6979,0
2731,2001,Corn,fodder_maize,8,250,157,261,0,295,0,8444,0,8444,0
2732,2001,Corn,fodder_maize,8,250,157,261,0,295,0,7467,0,7467,0
2733,2001,Corn,fodder_maize,9,250,157,261,0,295,0,7964,0,7964,0
2734,2001,Corn,fodder_maize,9,250,157,261,0,295,0,6342,0,6342,0
2735,2001,Corn,fodder_maize,9,250,157,261,0,295,0,7599,0,7599,0
2736,2001,Corn,fodder_maize,9,250,157,261,0,295,0,4700,0,4700,0
2737,2001,Corn,fodder_maize,10,250,157,261,0,295,0,10729,0,10729,0
2738,2001,Corn,fodder_maize,10,250,157,261,0,295,0,13055,0,13055,0
2739,2001,Corn,fodder_maize,10,250,157,261,0,295,0,10053,0,10053,0
2740,2001,Corn,fodder_maize,10,250,157,261,0,295,0,5949,0,5949,0
2741,2001,Corn,fodder_maize,11,250,157,261,0,295,0,10337,0,10337,0
2742,2001,Corn,fodder_maize,11,250,157,261,0,295,0,11448,0,11448,0
2743,2001,Corn,fodder_maize,11,250,157,261,0,295,0,10915,0,10915,0
2744,2001,Corn,fodder_maize,11,250,157,261,0,295,0,8880,0,8880,0
2745,2001,Corn,fodder_maize,12,250,157,261,0,295,0,2420,0,2420,0
2746,2001,Corn,fodder_maize,12,250,157,261,0,295,0,4039,0,4039,0
2747,2001,Corn,fodder_maize,12,250,157,261,0,295,0,3928,0,3928,0
2748,2001,Corn,fodder_maize,12,250,157,261,0,295,0,3195,0,3195,0
2749,2001,Corn,fodder_maize,13,250,157,261,0,295,0,11973,0,11973,0
2750,2001,Corn,fodder_maize,13,250,157,261,0,295,0,11919,0,11919,0
2751,2001,Corn,fodder_maize,13,250,157,261,0,295,0,12854,0,12854,0
2752,2001,Corn,fodder_maize,13,250,157,261,0,295,0,13540,0,13540,0
2753,2001,Corn,fodder_maize,14,250,157,261,0,295,0,10336,0,10336,0
2754,2001,Corn,fodder_maize,14,250,157,261,0,295,0,9327,0,9327,0
2755,2001,Corn,fodder_maize,14,250,157,261,0,295,0,7931,0,7931,0
2756,2001,Corn,fodder_maize,14,250,157,261,0,295,0,11676,0,11676,0
2757,2001,Corn,fodder_maize,15,250,157,261,0,295,0,13056,0,13056,0
2758,2001,Corn,fodder_maize,15,250,157,261,0,295,0,11918,0,11918,0
2759,2001,Corn,fodder_maize,15,250,157,261,0,295,0,9595,0,9595,0
2760,2001,Corn,fodder_maize,15,250,157,261,0,295,0,9188,0,9188,0
2761,2002,Corn,missing,1,250,150,261,0,295,0,0,0,0,0
2762,2002,Corn,missing,1,250,150,261,0,295,0,0,0,0,0
2763,2002,Corn,missing,1,250,150,261,0,295,0,0,0,0,0
2764,2002,Corn,missing,1,250,150,261,0,295,0,0,0,0,0
2765,2002,Corn,fodder_maize,2,250,150,261,0,295,0,2814,0,2814,0
2766,2002,Corn,fodder_maize,2,250,150,261,0,295,0,3850,0,3850,0
2767,2002,Corn,fodder_maize,2,250,150,261,0,295,0,0,0,0,0
2768,2002,Corn,fodder_maize,2,250,150,261,0,295,0,3841,0,3841,0
2769,2002,Corn,fodder_maize,3,250,150,261,0,295,0,4516,0,4516,0
2770,2002,Corn,fodder_maize,3,250,150,261,0,295,0,5178,0,5178,0
2771,2002,Corn,fodder_maize,3,250,150,261,0,295,0,5289,0,5289,0
2772,2002,Corn,fodder_maize,3,250,150,261,0,295,0,5275,0,5275,0
2773,2002,Corn,fodder_maize,4,250,150,261,0,295,0,2242,0,2242,0
2774,2002,Corn,fodder_maize,4,250,150,261,0,295,0,2396,0,2396,0
2775,2002,Corn,fodder_maize,4,250,150,261,0,295,0,0,0,0,0
2776,2002,Corn,fodder_maize,4,250,150,261,0,295,0,3384,0,3384,0
2777,2002,Corn,fodder_maize,5,250,150,261,0,295,0,6802,0,6802,0
2778,2002,Corn,fodder_maize,5,250,150,261,0,295,0,5137,0,5137,0
2779,2002,Corn,fodder_maize,5,250,150,261,0,295,0,6818,0,6818,0
2780,2002,Corn,fodder_maize,5,250,150,261,0,295,0,6173,0,6173,0
2781,2002,Corn,fodder_maize,6,250,150,261,0,295,0,4107,0,4107,0
2782,2002,Corn,fodder_maize,6,250,150,261,0,295,0,3668,0,3668,0
2783,2002,Corn,fodder_maize,6,250,150,261,0,295,0,2465,0,2465,0
2784,2002,Corn,fodder_maize,6,250,150,261,0,295,0,3827,0,3827,0
2785,2002,Corn,fodder_maize,7,250,150,261,0,295,0,8206,0,8206,0
2786,2002,Corn,fodder_maize,7,250,150,261,0,295,0,6733,0,6733,0
2787,2002,Corn,fodder_maize,7,250,150,261,0,295,0,5279,0,5279,0
2788,2002,Corn,fodder_maize,7,250,150,261,0,295,0,7233,0,7233,0
2789,2002,Corn,fodder_maize,8,250,150,261,0,295,0,6056,0,6056,0
2790,2002,Corn,fodder_maize,8,250,150,261,0,295,0,6008,0,6008,0
2791,2002,Corn,fodder_maize,8,250,150,261,0,295,0,5646,0,5646,0
2792,2002,Corn,fodder_maize,8,250,150,261,0,295,0,5118,0,5118,0
2793,2002,Corn,fodder_maize,9,250,150,261,0,295,0,6089,0,6089,0
2794,2002,Corn,fodder_maize,9,250,150,261,0,295,0,5800,0,5800,0
2795,2002,Corn,fodder_maize,9,250,150,261,0,295,0,5433,0,5433,0
2796,2002,Corn,fodder_maize,9,250,150,261,0,295,0,4185,0,4185,0
2797,2002,Corn,fodder_maize,10,250,150,261,0,295,0,6496,0,6496,0
2798,2002,Corn,fodder_maize,10,250,150,261,0,295,0,6568,0,6568,0
2799,2002,Corn,fodder_maize,10,250,150,261,0,295,0,7682,0,7682,0
2800,2002,Corn,fodder_maize,10,250,150,261,0,295,0,5801,0,5801,0
2801,2002,Corn,fodder_maize,11,250,150,261,0,295,0,7283,0,7283,0
2802,2002,Corn,fodder_maize,11,250,150,261,0,295,0,8451,0,8451,0
2803,2002,Corn,fodder_maize,11,250,150,261,0,295,0,8005,0,8005,0
2804,2002,Corn,fodder_maize,11,250,150,261,0,295,0,5199,0,5199,0
2805,2002,Corn,fodder_maize,12,250,150,261,0,295,0,2469,0,2469,0
2806,2002,Corn,fodder_maize,12,250,150,261,0,295,0,3382,0,3382,0
2807,2002,Corn,fodder_maize,12,250,150,261,0,295,0,3169,0,3169,0
2808,2002,Corn,fodder_maize,12,250,150,261,0,295,0,1257,0,1257,0
2809,2002,Corn,fodder_maize,13,250,150,261,0,295,0,8150,0,8150,0
2810,2002,Corn,fodder_maize,13,250,150,261,0,295,0,7366,0,7366,0
2811,2002,Corn,fodder_maize,13,250,150,261,0,295,0,8540,0,8540,0
2812,2002,Corn,fodder_maize,13,250,150,261,0,295,0,7514,0,7514,0
2813,2002,Corn,fodder_maize,14,250,150,261,0,295,0,6198,0,6198,0
2814,2002,Corn,fodder_maize,14,250,150,261,0,295,0,5628,0,5628,0
2815,2002,Corn,fodder_maize,14,250,150,261,0,295,0,5570,0,5570,0
2816,2002,Corn,fodder_maize,14,250,150,261,0,295,0,5566,0,5566,0
2817,2002,Corn,fodder_maize,15,250,150,261,0,295,0,9095,0,9095,0
2818,2002,Corn,fodder_maize,15,250,150,261,0,295,0,8179,0,8179,0
2819,2002,Corn,fodder_maize,15,250,150,261,0,295,0,8929,0,8929,0
2820,2002,Corn,fodder_maize,15,250,150,261,0,295,0,8250,0,8250,0
2821,2003,Corn,missing,1,250,161,254,0,295,0,0,0,0,0
2822,2003,Corn,missing,1,250,161,254,0,295,0,0,0,0,0
2823,2003,Corn,missing,1,250,161,254,0,295,0,0,0,0,0
2824,2003,Corn,missing,1,250,161,254,0,295,0,0,0,0,0
2825,2003,Corn,fodder_maize,2,250,161,254,0,295,0,1217,0,1217,0
2826,2003,Corn,fodder_maize,2,250,161,254,0,295,0,1548,0,1548,0
2827,2003,Corn,fodder_maize,2,250,161,254,0,295,0,889,0,889,0
2828,2003,Corn,fodder_maize,2,250,161,254,0,295,0,1427,0,1427,0
2829,2003,Corn,fodder_maize,3,250,161,254,0,295,0,3870,0,3870,0
2830,2003,Corn,fodder_maize,3,250,161,254,0,295,0,3850,0,3850,0
2831,2003,Corn,fodder_maize,3,250,161,254,0,295,0,2719,0,2719,0
2832,2003,Corn,fodder_maize,3,250,161,254,0,295,0,4243,0,4243,0
2833,2003,Corn,fodder_maize,4,250,161,254,0,295,0,1416,0,1416,0
2834,2003,Corn,fodder_maize,4,250,161,254,0,295,0,1159,0,1159,0
2835,2003,Corn,fodder_maize,4,250,161,254,0,295,0,0,0,0,0
2836,2003,Corn,fodder_maize,4,250,161,254,0,295,0,2185,0,2185,0
2837,2003,Corn,fodder_maize,5,250,161,254,0,295,0,3151,0,3151,0
2838,2003,Corn,fodder_maize,5,250,161,254,0,295,0,3712,0,3712,0
2839,2003,Corn,fodder_maize,5,250,161,254,0,295,0,3707,0,3707,0
2840,2003,Corn,fodder_maize,5,250,161,254,0,295,0,6001,0,6001,0
2841,2003,Corn,fodder_maize,6,250,161,254,0,295,0,2494,0,2494,0
2842,2003,Corn,fodder_maize,6,250,161,254,0,295,0,3151,0,3151,0
2843,2003,Corn,fodder_maize,6,250,161,254,0,295,0,0,0,0,0
2844,2003,Corn,fodder_maize,6,250,161,254,0,295,0,1897,0,1897,0
2845,2003,Corn,fodder_maize,7,250,161,254,0,295,0,5433,0,5433,0
2846,2003,Corn,fodder_maize,7,250,161,254,0,295,0,4017,0,4017,0
2847,2003,Corn,fodder_maize,7,250,161,254,0,295,0,5691,0,5691,0
2848,2003,Corn,fodder_maize,7,250,161,254,0,295,0,3609,0,3609,0
2849,2003,Corn,fodder_maize,8,250,161,254,0,295,0,3734,0,3734,0
2850,2003,Corn,fodder_maize,8,250,161,254,0,295,0,3174,0,3174,0
2851,2003,Corn,fodder_maize,8,250,161,254,0,295,0,2995,0,2995,0
2852,2003,Corn,fodder_maize,8,250,161,254,0,295,0,1853,0,1853,0
2853,2003,Corn,fodder_maize,9,250,161,254,0,295,0,4244,0,4244,0
2854,2003,Corn,fodder_maize,9,250,161,254,0,295,0,4720,0,4720,0
2855,2003,Corn,fodder_maize,9,250,161,254,0,295,0,3640,0,3640,0
2856,2003,Corn,fodder_maize,9,250,161,254,0,295,0,0,0,0,0
2857,2003,Corn,fodder_maize,10,250,161,254,0,295,0,5669,0,5669,0
2858,2003,Corn,fodder_maize,10,250,161,254,0,295,0,5979,0,5979,0
2859,2003,Corn,fodder_maize,10,250,161,254,0,295,0,5669,0,5669,0
2860,2003,Corn,fodder_maize,10,250,161,254,0,295,0,2677,0,2677,0
2861,2003,Corn,fodder_maize,11,250,161,254,0,295,0,5221,0,5221,0
2862,2003,Corn,fodder_maize,11,250,161,254,0,295,0,7017,0,7017,0
2863,2003,Corn,fodder_maize,11,250,161,254,0,295,0,5809,0,5809,0
2864,2003,Corn,fodder_maize,11,250,161,254,0,295,0,2750,0,2750,0
2865,2003,Corn,fodder_maize,12,250,161,254,0,295,0,2262,0,2262,0
2866,2003,Corn,fodder_maize,12,250,161,254,0,295,0,2244,0,2244,0
2867,2003,Corn,fodder_maize,12,250,161,254,0,295,0,3294,0,3294,0
2868,2003,Corn,fodder_maize,12,250,161,254,0,295,0,1334,0,1334,0
2869,2003,Corn,fodder_maize,13,250,161,254,0,295,0,6058,0,6058,0
2870,2003,Corn,fodder_maize,13,250,161,254,0,295,0,6570,0,6570,0
2871,2003,Corn,fodder_maize,13,250,161,254,0,295,0,6159,0,6159,0
2872,2003,Corn,fodder_maize,13,250,161,254,0,295,0,5767,0,5767,0
2873,2003,Corn,fodder_maize,14,250,161,254,0,295,0,5216,0,5216,0
2874,2003,Corn,fodder_maize,14,250,161,254,0,295,0,6503,0,6503,0
2875,2003,Corn,fodder_maize,14,250,161,254,0,295,0,5400,0,5400,0
2876,2003,Corn,fodder_maize,14,250,161,254,0,295,0,0,0,0,0
2877,2003,Corn,fodder_maize,15,250,161,254,0,295,0,7974,0,7974,0
2878,2003,Corn,fodder_maize,15,250,161,254,0,295,0,9186,0,9186,0
2879,2003,Corn,fodder_maize,15,250,161,254,0,295,0,5458,0,5458,0
2880,2003,Corn,fodder_maize,15,250,161,254,0,295,0,5947,0,5947,0
2881,2004,Corn,missing,1,250,161,246,0,295,0,0,0,0,0
2882,2004,Corn,missing,1,250,161,246,0,295,0,0,0,0,0
2883,2004,Corn,missing,1,250,161,246,0,295,0,0,0,0,0
2884,2004,Corn,missing,1,250,161,246,0,295,0,0,0,0,0
2885,2004,Corn,fodder_maize,2,250,161,246,0,295,0,1451,0,1451,0
2886,2004,Corn,fodder_maize,2,250,161,246,0,295,0,2702,0,2702,0
2887,2004,Corn,fodder_maize,2,250,161,246,0,295,0,1644,0,1644,0
2888,2004,Corn,fodder_maize,2,250,161,246,0,295,0,2516,0,2516,0
2889,2004,Corn,fodder_maize,3,250,161,246,0,295,0,5804,0,5804,0
2890,2004,Corn,fodder_maize,3,250,161,246,0,295,0,5808,0,5808,0
2891,2004,Corn,fodder_maize,3,250,161,246,0,295,0,4983,0,4983,0
2892,2004,Corn,fodder_maize,3,250,161,246,0,295,0,5169,0,5169,0
2893,2004,Corn,fodder_maize,4,250,161,246,0,295,0,1839,0,1839,0
2894,2004,Corn,fodder_maize,4,250,161,246,0,295,0,1308,0,1308,0
2895,2004,Corn,fodder_maize,4,250,161,246,0,295,0,617,0,617,0
2896,2004,Corn,fodder_maize,4,250,161,246,0,295,0,2791,0,2791,0
2897,2004,Corn,fodder_maize,5,250,161,246,0,295,0,6992,0,6992,0
2898,2004,Corn,fodder_maize,5,250,161,246,0,295,0,4779,0,4779,0
2899,2004,Corn,fodder_maize,5,250,161,246,0,295,0,5676,0,5676,0
2900,2004,Corn,fodder_maize,5,250,161,246,0,295,0,4527,0,4527,0
2901,2004,Corn,fodder_maize,6,250,161,246,0,295,0,2923,0,2923,0
2902,2004,Corn,fodder_maize,6,250,161,246,0,295,0,3994,0,3994,0
2903,2004,Corn,fodder_maize,6,250,161,246,0,295,0,3127,0,3127,0
2904,2004,Corn,fodder_maize,6,250,161,246,0,295,0,2802,0,2802,0
2905,2004,Corn,fodder_maize,7,250,161,246,0,295,0,4871,0,4871,0
2906,2004,Corn,fodder_maize,7,250,161,246,0,295,0,6193,0,6193,0
2907,2004,Corn,fodder_maize,7,250,161,246,0,295,0,5693,0,5693,0
2908,2004,Corn,fodder_maize,7,250,161,246,0,295,0,7815,0,7815,0
2909,2004,Corn,fodder_maize,8,250,161,246,0,295,0,4406,0,4406,0
2910,2004,Corn,fodder_maize,8,250,161,246,0,295,0,3440,0,3440,0
2911,2004,Corn,fodder_maize,8,250,161,246,0,295,0,4757,0,4757,0
2912,2004,Corn,fodder_maize,8,250,161,246,0,295,0,3820,0,3820,0
2913,2004,Corn,fodder_maize,9,250,161,246,0,295,0,5230,0,5230,0
2914,2004,Corn,fodder_maize,9,250,161,246,0,295,0,5910,0,5910,0
2915,2004,Corn,fodder_maize,9,250,161,246,0,295,0,5105,0,5105,0
2916,2004,Corn,fodder_maize,9,250,161,246,0,295,0,3151,0,3151,0
2917,2004,Corn,fodder_maize,10,250,161,246,0,295,0,6648,0,6648,0
2918,2004,Corn,fodder_maize,10,250,161,246,0,295,0,5835,0,5835,0
2919,2004,Corn,fodder_maize,10,250,161,246,0,295,0,5702,0,5702,0
2920,2004,Corn,fodder_maize,10,250,161,246,0,295,0,4725,0,4725,0
2921,2004,Corn,fodder_maize,11,250,161,246,0,295,0,7202,0,7202,0
2922,2004,Corn,fodder_maize,11,250,161,246,0,295,0,6685,0,6685,0
2923,2004,Corn,fodder_maize,11,250,161,246,0,295,0,5913,0,5913,0
2924,2004,Corn,fodder_maize,11,250,161,246,0,295,0,4641,0,4641,0
2925,2004,Corn,fodder_maize,12,250,161,246,0,295,0,1130,0,1130,0
2926,2004,Corn,fodder_maize,12,250,161,246,0,295,0,2221,0,2221,0
2927,2004,Corn,fodder_maize,12,250,161,246,0,295,0,2186,0,2186,0
2928,2004,Corn,fodder_maize,12,250,161,246,0,295,0,693,0,693,0
2929,2004,Corn,fodder_maize,13,250,161,246,0,295,0,7575,0,7575,0
2930,2004,Corn,fodder_maize,13,250,161,246,0,295,0,6837,0,6837,0
2931,2004,Corn,fodder_maize,13,250,161,246,0,295,0,7883,0,7883,0
2932,2004,Corn,fodder_maize,13,250,161,246,0,295,0,6919,0,6919,0
2933,2004,Corn,fodder_maize,14,250,161,246,0,295,0,5141,0,5141,0
2934,2004,Corn,fodder_maize,14,250,161,246,0,295,0,6186,0,6186,0
2935,2004,Corn,fodder_maize,14,250,161,246,0,295,0,4982,0,4982,0
2936,2004,Corn,fodder_maize,14,250,161,246,0,295,0,3673,0,3673,0
2937,2004,Corn,fodder_maize,15,250,161,246,0,295,0,7176,0,7176,0
2938,2004,Corn,fodder_maize,15,250,161,246,0,295,0,6315,0,6315,0
2939,2004,Corn,fodder_maize,15,250,161,246,0,295,0,6741,0,6741,0
2940,2004,Corn,fodder_maize,15,250,161,246,0,295,0,5723,0,5723,0
2941,2005,Corn,missing,1,250,160,251,0,295,0,0,0,0,0
2942,2005,Corn,missing,1,250,160,251,0,295,0,0,0,0,0
2943,2005,Corn,missing,1,250,160,251,0,295,0,0,0,0,0
2944,2005,Corn,missing,1,250,160,251,0,295,0,0,0,0,0
2945,2005,Corn,fodder_maize,2,250,160,251,0,295,0,2917,0,2917,0
2946,2005,Corn,fodder_maize,2,250,160,251,0,295,0,3041,0,3041,0
2947,2005,Corn,fodder_maize,2,250,160,251,0,295,0,1631,0,1631,0
2948,2005,Corn,fodder_maize,2,250,160,251,0,295,0,2437,0,2437,0
2949,2005,Corn,fodder_maize,3,250,160,251,0,295,0,8349,0,8349,0
2950,2005,Corn,fodder_maize,3,250,160,251,0,295,0,8022,0,8022,0
2951,2005,Corn,fodder_maize,3,250,160,251,0,295,0,7930,0,7930,0
2952,2005,Corn,fodder_maize,3,250,160,251,0,295,0,9056,0,9056,0
2953,2005,Corn,fodder_maize,4,250,160,251,0,295,0,2765,0,2765,0
2954,2005,Corn,fodder_maize,4,250,160,251,0,295,0,983,0,983,0
2955,2005,Corn,fodder_maize,4,250,160,251,0,295,0,521,0,521,0
2956,2005,Corn,fodder_maize,4,250,160,251,0,295,0,2687,0,2687,0
2957,2005,Corn,fodder_maize,5,250,160,251,0,295,0,10333,0,10333,0
2958,2005,Corn,fodder_maize,5,250,160,251,0,295,0,8500,0,8500,0
2959,2005,Corn,fodder_maize,5,250,160,251,0,295,0,7095,0,7095,0
2960,2005,Corn,fodder_maize,5,250,160,251,0,295,0,9466,0,9466,0
2961,2005,Corn,fodder_maize,6,250,160,251,0,295,0,3511,0,3511,0
2962,2005,Corn,fodder_maize,6,250,160,251,0,295,0,5735,0,5735,0
2963,2005,Corn,fodder_maize,6,250,160,251,0,295,0,3673,0,3673,0
2964,2005,Corn,fodder_maize,6,250,160,251,0,295,0,3606,0,3606,0
2965,2005,Corn,fodder_maize,7,250,160,251,0,295,0,9160,0,9160,0
2966,2005,Corn,fodder_maize,7,250,160,251,0,295,0,8046,0,8046,0
2967,2005,Corn,fodder_maize,7,250,160,251,0,295,0,11787,0,11787,0
2968,2005,Corn,fodder_maize,7,250,160,251,0,295,0,6234,0,6234,0
2969,2005,Corn,fodder_maize,8,250,160,251,0,295,0,8478,0,8478,0
2970,2005,Corn,fodder_maize,8,250,160,251,0,295,0,4854,0,4854,0
2971,2005,Corn,fodder_maize,8,250,160,251,0,295,0,3641,0,3641,0
2972,2005,Corn,fodder_maize,8,250,160,251,0,295,0,2519,0,2519,0
2973,2005,Corn,fodder_maize,9,250,160,251,0,295,0,5942,0,5942,0
2974,2005,Corn,fodder_maize,9,250,160,251,0,295,0,6564,0,6564,0
2975,2005,Corn,fodder_maize,9,250,160,251,0,295,0,4636,0,4636,0
2976,2005,Corn,fodder_maize,9,250,160,251,0,295,0,4219,0,4219,0
2977,2005,Corn,fodder_maize,10,250,160,251,0,295,0,10436,0,10436,0
2978,2005,Corn,fodder_maize,10,250,160,251,0,295,0,8431,0,8431,0
2979,2005,Corn,fodder_maize,10,250,160,251,0,295,0,7893,0,7893,0
2980,2005,Corn,fodder_maize,10,250,160,251,0,295,0,5575,0,5575,0
2981,2005,Corn,fodder_maize,11,250,160,251,0,295,0,7504,0,7504,0
2982,2005,Corn,fodder_maize,11,250,160,251,0,295,0,9800,0,9800,0
2983,2005,Corn,fodder_maize,11,250,160,251,0,295,0,9499,0,9499,0
2984,2005,Corn,fodder_maize,11,250,160,251,0,295,0,5623,0,5623,0
2985,2005,Corn,fodder_maize,12,250,160,251,0,295,0,4087,0,4087,0
2986,2005,Corn,fodder_maize,12,250,160,251,0,295,0,4212,0,4212,0
2987,2005,Corn,fodder_maize,12,250,160,251,0,295,0,3483,0,3483,0
2988,2005,Corn,fodder_maize,12,250,160,251,0,295,0,1677,0,1677,0
2989,2005,Corn,fodder_maize,13,250,160,251,0,295,0,12601,0,12601,0
2990,2005,Corn,fodder_maize,13,250,160,251,0,295,0,13285,0,13285,0
2991,2005,Corn,fodder_maize,13,250,160,251,0,295,0,13424,0,13424,0
2992,2005,Corn,fodder_maize,13,250,160,251,0,295,0,10151,0,10151,0
2993,2005,Corn,fodder_maize,14,250,160,251,0,295,0,7087,0,7087,0
2994,2005,Corn,fodder_maize,14,250,160,251,0,295,0,7808,0,7808,0
2995,2005,Corn,fodder_maize,14,250,160,251,0,295,0,7584,0,7584,0
2996,2005,Corn,fodder_maize,14,250,160,251,0,295,0,6401,0,6401,0
2997,2005,Corn,fodder_maize,15,250,160,251,0,295,0,10644,0,10644,0
2998,2005,Corn,fodder_maize,15,250,160,251,0,295,0,9434,0,9434,0
2999,2005,Corn,fodder_maize,15,250,160,251,0,295,0,9826,0,9826,0
3000,2005,Corn,fodder_maize,15,250,160,251,0,295,0,8785,0,8785,0
3001,2006,Corn,missing,1,250,164,256,0,295,0,0,0,0,0
3002,2006,Corn,missing,1,250,164,256,0,295,0,0,0,0,0
3003,2006,Corn,missing,1,250,164,256,0,295,0,0,0,0,0
3004,2006,Corn,missing,1,250,164,256,0,295,0,0,0,0,0
3005,2006,Corn,fodder_maize,2,250,164,256,0,295,0,1837,0,1837,0
3006,2006,Corn,fodder_maize,2,250,164,256,0,295,0,1809,0,1809,0
3007,2006,Corn,fodder_maize,2,250,164,256,0,295,0,1371,0,1371,0
3008,2006,Corn,fodder_maize,2,250,164,256,0,295,0,1666,0,1666,0
3009,2006,Corn,fodder_maize,3,250,164,256,0,295,0,4454,0,4454,0
3010,2006,Corn,fodder_maize,3,250,164,256,0,295,0,3573,0,3573,0
3011,2006,Corn,fodder_maize,3,250,164,256,0,295,0,4004,0,4004,0
3012,2006,Corn,fodder_maize,3,250,164,256,0,295,0,4459,0,4459,0
3013,2006,Corn,fodder_maize,4,250,164,256,0,295,0,1242,0,1242,0
3014,2006,Corn,fodder_maize,4,250,164,256,0,295,0,432,0,432,0
3015,2006,Corn,fodder_maize,4,250,164,256,0,295,0,191,0,191,0
3016,2006,Corn,fodder_maize,4,250,164,256,0,295,0,322,0,322,0
3017,2006,Corn,fodder_maize,5,250,164,256,0,295,0,5265,0,5265,0
3018,2006,Corn,fodder_maize,5,250,164,256,0,295,0,4537,0,4537,0
3019,2006,Corn,fodder_maize,5,250,164,256,0,295,0,4053,0,4053,0
3020,2006,s,fodder_maize,5,250,164,256,0,295,0,4319,0,4319,0
3021,2006,Corn,fodder_maize,6,250,164,256,0,295,0,3290,0,3290,0
3022,2006,Corn,fodder_maize,6,250,164,256,0,295,0,3834,0,3834,0
3023,2006,Corn,fodder_maize,6,250,164,256,0,295,0,2346,0,2346,0
3024,2006,Corn,fodder_maize,6,250,164,256,0,295,0,3850,0,3850,0
3025,2006,Corn,fodder_maize,7,250,164,256,0,295,0,7163,0,7163,0
3026,2006,Corn,fodder_maize,7,250,164,256,0,295,0,5123,0,5123,0
3027,2006,Corn,fodder_maize,7,250,164,256,0,295,0,4723,0,4723,0
3028,2006,Corn,fodder_maize,7,250,164,256,0,295,0,6708,0,6708,0
3029,2006,Corn,fodder_maize,8,250,164,256,0,295,0,5583,0,5583,0
3030,2006,Corn,fodder_maize,8,250,164,256,0,295,0,5777,0,5777,0
3031,2006,Corn,fodder_maize,8,250,164,256,0,295,0,4833,0,4833,0
3032,2006,Corn,fodder_maize,8,250,164,256,0,295,0,4399,0,4399,0
3033,2006,Corn,fodder_maize,9,250,164,256,0,295,0,5355,0,5355,0
3034,2006,Corn,fodder_maize,9,250,164,256,0,295,0,4650,0,4650,0
3035,2006,Corn,fodder_maize,9,250,164,256,0,295,0,4833,0,4833,0
3036,2006,Corn,fodder_maize,9,250,164,256,0,295,0,3043,0,3043,0
3037,2006,Corn,fodder_maize,10,250,164,256,0,295,0,6042,0,6042,0
3038,2006,Corn,fodder_maize,10,250,164,256,0,295,0,7573,0,7573,0
3039,2006,Corn,fodder_maize,10,250,164,256,0,295,0,7290,0,7290,0
3040,2006,Corn,fodder_maize,10,250,164,256,0,295,0,5016,0,5016,0
3041,2006,Corn,fodder_maize,11,250,164,256,0,295,0,6534,0,6534,0
3042,2006,Corn,fodder_maize,11,250,164,256,0,295,0,8470,0,8470,0
3043,2006,Corn,fodder_maize,11,250,164,256,0,295,0,5565,0,5565,0
3044,2006,Corn,fodder_maize,11,250,164,256,0,295,0,3927,0,3927,0
3045,2006,Corn,fodder_maize,12,250,164,256,0,295,0,1217,0,1217,0
3046,2006,Corn,fodder_maize,12,250,164,256,0,295,0,2394,0,2394,0
3047,2006,Corn,fodder_maize,12,250,164,256,0,295,0,2482,0,2482,0
3048,2006,Corn,fodder_maize,12,250,164,256,0,295,0,821,0,821,0
3049,2006,Corn,fodder_maize,13,250,164,256,0,295,0,9845,0,9845,0
3050,2006,Corn,fodder_maize,13,250,164,256,0,295,0,6156,0,6156,0
3051,2006,Corn,fodder_maize,13,250,164,256,0,295,0,7727,0,7727,0
3052,2006,Corn,fodder_maize,13,250,164,256,0,295,0,8938,0,8938,0
3053,2006,Corn,fodder_maize,14,250,164,256,0,295,0,4505,0,4505,0
3054,2006,Corn,fodder_maize,14,250,164,256,0,295,0,6060,0,6060,0
3055,2006,Corn,fodder_maize,14,250,164,256,0,295,0,5287,0,5287,0
3056,2006,Corn,fodder_maize,14,250,164,256,0,295,0,3652,0,3652,0
